METER_ID,READ_TIME,READ_VALUE
2865,13/03/2020 13:00,52312
2865,13/03/2020 14:00,52312
2865,13/03/2020 15:00,52312
2865,13/03/2020 16:00,52312
2865,13/03/2020 17:00,52318
2865,13/03/2020 18:00,52318
2865,13/03/2020 19:00,52319
2865,13/03/2020 20:00,52332
2865,13/03/2020 21:00,52338
2865,13/03/2020 22:00,52338
2865,13/03/2020 23:00,52338
2865,14/03/2020 00:00,52338
2865,14/03/2020 01:00,52338
2865,14/03/2020 02:00,52338
2865,14/03/2020 03:00,52338
2865,14/03/2020 04:00,52338
2865,14/03/2020 05:00,52338
2865,14/03/2020 06:00,52342
2865,14/03/2020 07:00,52354
2865,14/03/2020 08:00,52354
2865,14/03/2020 09:00,52354
2865,14/03/2020 10:00,52356
2865,14/03/2020 11:00,52358
2865,14/03/2020 12:00,52358
2865,14/03/2020 13:00,52358
2865,14/03/2020 14:00,52358
2865,14/03/2020 15:00,52358
2865,14/03/2020 16:00,52360
2865,14/03/2020 17:00,52362
2865,14/03/2020 18:00,52364
2865,14/03/2020 19:00,52367
2865,14/03/2020 20:00,52367
2865,14/03/2020 21:00,52367
2865,14/03/2020 22:00,52367
2865,14/03/2020 23:00,52367
2865,15/03/2020 00:00,52367
2865,15/03/2020 01:00,52367
2865,15/03/2020 02:00,52367
2865,15/03/2020 03:00,52367
2865,15/03/2020 04:00,52367
2865,15/03/2020 05:00,52368
2865,15/03/2020 06:00,52379
2865,15/03/2020 07:00,52382
2865,15/03/2020 08:00,52389
2865,15/03/2020 09:00,52389
2865,15/03/2020 10:00,52389
2865,15/03/2020 11:00,52389
2865,15/03/2020 12:00,52389
2865,15/03/2020 13:00,52390
2865,15/03/2020 14:00,52390
2865,15/03/2020 15:00,52396
2865,15/03/2020 16:00,52405
2865,15/03/2020 17:00,52406
2865,15/03/2020 18:00,52408
2865,15/03/2020 19:00,52409
2865,15/03/2020 20:00,52409
2865,15/03/2020 21:00,52409
2865,15/03/2020 22:00,52409
2865,15/03/2020 23:00,52409
2865,16/03/2020 00:00,52409
2865,16/03/2020 01:00,52409
2865,16/03/2020 02:00,52409
2865,16/03/2020 03:00,52409
2865,16/03/2020 04:00,52409
2865,16/03/2020 05:00,52411
2865,16/03/2020 06:00,52412
2865,16/03/2020 07:00,52413
2865,16/03/2020 08:00,52420
2865,16/03/2020 09:00,52420
2865,16/03/2020 10:00,52420
2865,16/03/2020 11:00,52420
2865,16/03/2020 12:00,52420
2865,16/03/2020 13:00,52420
2865,16/03/2020 14:00,52420
2865,16/03/2020 15:00,52420
2865,16/03/2020 16:00,52422
2865,16/03/2020 17:00,52422
2865,16/03/2020 18:00,52424
2865,16/03/2020 19:00,52432
2865,16/03/2020 20:00,52432
2865,16/03/2020 21:00,52432
2865,16/03/2020 22:00,52432
2865,16/03/2020 23:00,52432
2865,17/03/2020 00:00,52432
2865,17/03/2020 01:00,52432
2865,17/03/2020 02:00,52432
2865,17/03/2020 03:00,52432
2865,17/03/2020 04:00,52434
2865,17/03/2020 05:00,52435
2865,17/03/2020 06:00,52437
2865,17/03/2020 07:00,52437
2865,17/03/2020 08:00,52441
2865,17/03/2020 09:00,52450
2865,17/03/2020 10:00,52464
2865,17/03/2020 11:00,52467
2865,17/03/2020 12:00,52470
2865,17/03/2020 13:00,52470
2865,17/03/2020 14:00,52476
2865,17/03/2020 15:00,52478
2865,17/03/2020 16:00,52478
2865,17/03/2020 17:00,52482
2865,17/03/2020 18:00,52486
2865,17/03/2020 19:00,52493
2865,17/03/2020 20:00,52493
2865,17/03/2020 21:00,52493
2865,17/03/2020 22:00,52493
2865,17/03/2020 23:00,52493
2865,18/03/2020 00:00,52493
2865,18/03/2020 01:00,52493
2865,18/03/2020 02:00,52493
2865,18/03/2020 03:00,52494
2865,18/03/2020 04:00,52494
2865,18/03/2020 05:00,52494
2865,18/03/2020 06:00,52497
2865,18/03/2020 07:00,52506
2865,18/03/2020 08:00,52513
2865,18/03/2020 09:00,52529
2865,18/03/2020 10:00,52530
2865,18/03/2020 11:00,52537
2865,18/03/2020 12:00,52640
2865,18/03/2020 13:00,52640
2865,18/03/2020 14:00,52641
2865,18/03/2020 15:00,52644
2865,18/03/2020 16:00,52644
2865,18/03/2020 17:00,52650
2865,18/03/2020 18:00,52660
2865,18/03/2020 19:00,52670
2865,18/03/2020 20:00,52670
2865,18/03/2020 21:00,52670
2865,18/03/2020 22:00,52670
2865,18/03/2020 23:00,52670
2865,19/03/2020 00:00,52670
2865,19/03/2020 01:00,52670
2865,19/03/2020 02:00,52670
2865,19/03/2020 03:00,52670
2865,19/03/2020 04:00,52670
2865,19/03/2020 05:00,52686
2865,19/03/2020 06:00,52686
2865,19/03/2020 07:00,52686
2865,19/03/2020 08:00,52686
2865,19/03/2020 09:00,52686
2865,19/03/2020 10:00,52686
2865,19/03/2020 11:00,52686
2865,19/03/2020 12:00,52686
2865,19/03/2020 13:00,52686
2865,19/03/2020 14:00,52686
2865,19/03/2020 15:00,52686
2865,19/03/2020 16:00,52686
2865,19/03/2020 17:00,52686
2865,19/03/2020 18:00,52686
2865,19/03/2020 19:00,52686
2865,19/03/2020 20:00,52686
2865,19/03/2020 21:00,52690
2865,19/03/2020 22:00,52690
2865,19/03/2020 23:00,52690
2865,20/03/2020 00:00,52690
2865,20/03/2020 01:00,52690
2865,20/03/2020 02:00,52690
2865,20/03/2020 03:00,52690
2865,20/03/2020 04:00,52690
2865,20/03/2020 05:00,52690
2865,20/03/2020 06:00,52701
2865,20/03/2020 07:00,52705
2865,20/03/2020 08:00,52706
2865,20/03/2020 09:00,52706
2865,20/03/2020 10:00,52707
2865,20/03/2020 11:00,52709
2865,20/03/2020 12:00,52716
2865,20/03/2020 13:00,52717
2865,20/03/2020 14:00,52717
2865,20/03/2020 15:00,52717
2865,20/03/2020 16:00,52723
2865,20/03/2020 17:00,52737
2865,20/03/2020 18:00,52743
2865,20/03/2020 19:00,52744
2865,20/03/2020 20:00,52744
2865,20/03/2020 21:00,52744
2865,20/03/2020 22:00,52744
2865,20/03/2020 23:00,52744
2865,21/03/2020 00:00,52744
2865,21/03/2020 01:00,52744
2865,21/03/2020 02:00,52744
2865,21/03/2020 03:00,52744
2865,21/03/2020 04:00,52744
2865,21/03/2020 05:00,52744
2865,21/03/2020 06:00,52744
2865,21/03/2020 07:00,52748
2865,21/03/2020 08:00,52749
2865,21/03/2020 09:00,52752
2865,21/03/2020 10:00,52762
2865,21/03/2020 11:00,52762
2865,21/03/2020 12:00,52762
2865,21/03/2020 13:00,52762
2865,21/03/2020 14:00,52762
2865,21/03/2020 15:00,52764
2865,21/03/2020 16:00,52765
2865,21/03/2020 17:00,52769
2865,21/03/2020 18:00,52769
2865,21/03/2020 19:00,52773
2865,21/03/2020 20:00,52773
2865,21/03/2020 21:00,52773
2865,21/03/2020 22:00,52773
2865,21/03/2020 23:00,52773
2865,22/03/2020 00:00,52773
2865,22/03/2020 01:00,52773
2865,22/03/2020 02:00,52773
2865,22/03/2020 03:00,52773
2865,22/03/2020 04:00,52773
2865,22/03/2020 05:00,52773
2865,22/03/2020 06:00,52775
2865,22/03/2020 07:00,52775
2865,22/03/2020 08:00,52776
2865,22/03/2020 09:00,52785
2865,22/03/2020 10:00,52785
2865,22/03/2020 11:00,52802
2865,22/03/2020 12:00,52802
2865,22/03/2020 13:00,52802
2865,22/03/2020 14:00,52802
2865,22/03/2020 15:00,52804
2865,22/03/2020 16:00,52804
2865,22/03/2020 17:00,52804
2865,22/03/2020 18:00,52809
2865,22/03/2020 19:00,52809
2865,22/03/2020 20:00,52809
2865,22/03/2020 21:00,52809
2865,22/03/2020 22:00,52809
2865,22/03/2020 23:00,52809
2865,23/03/2020 00:00,52809
2865,23/03/2020 01:00,52809
2865,23/03/2020 02:00,52809
2865,23/03/2020 03:00,52809
2865,23/03/2020 04:00,52809
2865,23/03/2020 05:00,52809
2865,23/03/2020 06:00,52821
2865,23/03/2020 07:00,52821
2865,23/03/2020 08:00,52821
2865,23/03/2020 09:00,52822
2865,23/03/2020 10:00,52822
2865,23/03/2020 11:00,52822
2865,23/03/2020 12:00,52823
2865,23/03/2020 13:00,52823
2865,23/03/2020 14:00,52827
2865,23/03/2020 15:00,52831
2865,23/03/2020 16:00,52836
2865,23/03/2020 17:00,52837
2865,23/03/2020 18:00,52838
2865,23/03/2020 19:00,52838
2865,23/03/2020 20:00,52838
2865,23/03/2020 21:00,52838
2865,23/03/2020 22:00,52838
2865,23/03/2020 23:00,52838
2865,24/03/2020 00:00,52838
2865,24/03/2020 01:00,52838
2865,24/03/2020 02:00,52838
2865,24/03/2020 03:00,52838
2865,24/03/2020 04:00,52838
2865,24/03/2020 05:00,52839
2865,24/03/2020 06:00,52846
2865,24/03/2020 07:00,52851
2865,24/03/2020 08:00,52861
2865,24/03/2020 09:00,52861
2865,24/03/2020 10:00,52861
2865,24/03/2020 11:00,52861
2865,24/03/2020 12:00,52861
2865,24/03/2020 13:00,52861
2865,24/03/2020 14:00,52861
2865,24/03/2020 15:00,52861
2865,24/03/2020 16:00,52862
2865,24/03/2020 17:00,52864
2865,24/03/2020 18:00,52866
2865,24/03/2020 19:00,52872
2865,24/03/2020 20:00,52872
2865,24/03/2020 21:00,52872
2865,24/03/2020 22:00,52872
2865,24/03/2020 23:00,52872
2865,25/03/2020 00:00,52872
2865,25/03/2020 01:00,52872
2865,25/03/2020 02:00,52872
2865,25/03/2020 03:00,52872
2865,25/03/2020 04:00,52872
2865,25/03/2020 05:00,52872
2865,25/03/2020 06:00,52880
2865,25/03/2020 07:00,52919
2865,25/03/2020 08:00,52978
2865,25/03/2020 09:00,52980
2865,25/03/2020 10:00,52981
2865,25/03/2020 11:00,52981
2865,25/03/2020 12:00,52982
2865,25/03/2020 13:00,52982
2865,25/03/2020 14:00,52982
2865,25/03/2020 15:00,52987
2865,25/03/2020 16:00,52987
2865,25/03/2020 17:00,52987
2865,25/03/2020 18:00,52988
2865,25/03/2020 19:00,52995
2865,25/03/2020 20:00,52995
2865,25/03/2020 21:00,52995
2865,25/03/2020 22:00,52995
2865,25/03/2020 23:00,52995
2865,26/03/2020 00:00,52995
2865,26/03/2020 01:00,52995
2865,26/03/2020 02:00,52995
2865,26/03/2020 03:00,52998
2865,26/03/2020 04:00,53002
2865,26/03/2020 05:00,53010
2865,26/03/2020 06:00,52999
2865,26/03/2020 07:00,53010
2865,26/03/2020 08:00,53014
2865,26/03/2020 09:00,53020
2865,26/03/2020 10:00,53020
2865,26/03/2020 11:00,53022
2865,26/03/2020 12:00,53141
2865,26/03/2020 13:00,53141
2865,26/03/2020 14:00,53141
2865,26/03/2020 15:00,53141
2865,26/03/2020 16:00,53148
2865,26/03/2020 17:00,53148
2865,26/03/2020 18:00,53149
2865,26/03/2020 19:00,53149
2865,26/03/2020 20:00,53156
2865,26/03/2020 21:00,53156
2865,26/03/2020 22:00,53156
2865,26/03/2020 23:00,53156
2865,27/03/2020 00:00,53156
2865,27/03/2020 01:00,53156
2865,27/03/2020 02:00,53156
2865,27/03/2020 03:00,53157
2865,27/03/2020 04:00,53158
2865,27/03/2020 05:00,53166
2865,27/03/2020 06:00,53156
2865,27/03/2020 07:00,53167
2865,27/03/2020 08:00,53171
2865,27/03/2020 09:00,53176
2865,27/03/2020 10:00,53176
2865,27/03/2020 11:00,53176
2865,27/03/2020 12:00,53183
2865,27/03/2020 13:00,53183
2865,27/03/2020 14:00,53185
2865,27/03/2020 15:00,53185
2865,27/03/2020 16:00,53199
2865,27/03/2020 17:00,53199
2865,27/03/2020 18:00,53200
2865,27/03/2020 19:00,53202
2865,27/03/2020 20:00,53202
2865,27/03/2020 21:00,53202
2865,27/03/2020 22:00,53202
2865,27/03/2020 23:00,53202
2865,28/03/2020 00:00,53202
2865,28/03/2020 01:00,53202
2865,28/03/2020 02:00,53202
2865,28/03/2020 03:00,53212
2865,28/03/2020 04:00,53213
2865,28/03/2020 05:00,53214
2865,28/03/2020 06:00,53208
2865,28/03/2020 07:00,53208
2865,28/03/2020 08:00,53210
2865,28/03/2020 09:00,53210
2865,28/03/2020 10:00,53221
2865,28/03/2020 11:00,53228
2865,28/03/2020 12:00,53228
2865,28/03/2020 13:00,53228
2865,28/03/2020 14:00,53228
2865,28/03/2020 15:00,53228
2865,28/03/2020 16:00,53233
2865,28/03/2020 17:00,53234
2865,28/03/2020 18:00,53235
2865,28/03/2020 19:00,53235
2865,28/03/2020 20:00,53235
2865,28/03/2020 21:00,53235
2865,28/03/2020 22:00,53235
2865,28/03/2020 23:00,53235
2865,29/03/2020 00:00,53235
2865,29/03/2020 01:00,53235
2865,29/03/2020 02:00,53235
2865,29/03/2020 03:00,53244
2865,29/03/2020 04:00,53254
2865,29/03/2020 05:00,53257
2865,29/03/2020 06:00,53243
2865,29/03/2020 07:00,53252
2865,29/03/2020 08:00,53253
2865,29/03/2020 09:00,53255
2865,29/03/2020 10:00,53255
2865,29/03/2020 11:00,53263
2865,29/03/2020 12:00,53264
2865,29/03/2020 13:00,53266
2865,29/03/2020 14:00,53268
2865,29/03/2020 15:00,53269
2865,29/03/2020 16:00,53272
2865,29/03/2020 17:00,53277
2865,29/03/2020 18:00,53286
2865,29/03/2020 19:00,53291
2865,29/03/2020 20:00,53291
2865,29/03/2020 21:00,53291
2865,29/03/2020 22:00,53291
2865,29/03/2020 23:00,53291
2865,30/03/2020 00:00,53291
2865,30/03/2020 01:00,53291
2865,30/03/2020 02:00,53291
2865,30/03/2020 03:00,53291
2865,30/03/2020 04:00,53291
2865,30/03/2020 05:00,53291
2865,30/03/2020 06:00,53297
2865,30/03/2020 07:00,53307
2865,30/03/2020 08:00,53307
2865,30/03/2020 09:00,53307
2865,30/03/2020 10:00,53307
2865,30/03/2020 11:00,53307
2865,30/03/2020 12:00,53307
2865,30/03/2020 13:00,53307
2865,30/03/2020 14:00,53314
2865,30/03/2020 15:00,53315
2865,30/03/2020 16:00,53316
2865,30/03/2020 17:00,53321
2865,30/03/2020 18:00,53328
2865,30/03/2020 19:00,53328
2865,30/03/2020 20:00,53328
2865,30/03/2020 21:00,53328
2865,30/03/2020 22:00,53328
2865,30/03/2020 23:00,53328
2865,31/03/2020 00:00,53328
2865,31/03/2020 01:00,53328
2865,31/03/2020 02:00,53328
2865,31/03/2020 03:00,53328
2865,31/03/2020 04:00,53328
2865,31/03/2020 05:00,53328
2865,31/03/2020 06:00,53339
2865,31/03/2020 07:00,53341
2865,31/03/2020 08:00,53341
2865,31/03/2020 09:00,53341
2865,31/03/2020 10:00,53341
2865,31/03/2020 11:00,53341
2865,31/03/2020 12:00,53342
2865,31/03/2020 13:00,53342
2865,31/03/2020 14:00,53342
2865,31/03/2020 15:00,53342
2865,31/03/2020 16:00,53348
2865,31/03/2020 17:00,53348
2865,31/03/2020 18:00,53356
2865,31/03/2020 19:00,53359
2865,31/03/2020 20:00,53359
2865,31/03/2020 21:00,53359
2865,31/03/2020 22:00,53359
2865,31/03/2020 23:00,53359
2865,01/04/2020 00:00,53359
2865,01/04/2020 01:00,53359
2865,01/04/2020 02:00,53359
2865,01/04/2020 03:00,53359
2865,01/04/2020 04:00,53360
2865,01/04/2020 05:00,53360
2865,01/04/2020 06:00,53372
2865,01/04/2020 07:00,53375
2865,01/04/2020 08:00,53391
2865,01/04/2020 09:00,53395
2865,01/04/2020 10:00,53399
2865,01/04/2020 11:00,53400
2865,01/04/2020 12:00,53402
2865,01/04/2020 13:00,53403
2865,01/04/2020 14:00,53403
2865,01/04/2020 15:00,53404
2865,01/04/2020 16:00,53404
2865,01/04/2020 17:00,53405
2865,01/04/2020 18:00,53405
2865,01/04/2020 19:00,53409
2865,01/04/2020 20:00,53409
2865,01/04/2020 21:00,53409
2865,01/04/2020 22:00,53409
2865,01/04/2020 23:00,53409
2865,02/04/2020 00:00,53409
2865,02/04/2020 01:00,53409
2865,02/04/2020 02:00,53409
2865,02/04/2020 03:00,53409
2865,02/04/2020 04:00,53411
2865,02/04/2020 05:00,53421
2865,02/04/2020 06:00,53421
2865,02/04/2020 07:00,53421
2865,02/04/2020 08:00,53421
2865,02/04/2020 09:00,53421
2865,02/04/2020 10:00,53421
2865,02/04/2020 11:00,53421
2865,02/04/2020 12:00,53421
2865,02/04/2020 13:00,53421
2865,02/04/2020 14:00,53421
2865,02/04/2020 15:00,53421
2865,02/04/2020 16:00,53421
2865,02/04/2020 17:00,53421
2865,02/04/2020 18:00,53421
2865,02/04/2020 19:00,53421
2865,02/04/2020 20:00,53422
2865,02/04/2020 21:00,53425
2865,02/04/2020 22:00,53425
2865,02/04/2020 23:00,53425
2865,03/04/2020 00:00,53425
2865,03/04/2020 01:00,53425
2865,03/04/2020 02:00,53425
2865,03/04/2020 03:00,53425
2865,03/04/2020 04:00,53425
2865,03/04/2020 05:00,53425
2865,03/04/2020 06:00,53429
2865,03/04/2020 07:00,53433
2865,03/04/2020 08:00,53436
2865,03/04/2020 09:00,53448
2865,03/04/2020 10:00,53450
2865,03/04/2020 11:00,53450
2865,03/04/2020 12:00,53450
2865,03/04/2020 13:00,53450
2865,03/04/2020 14:00,53450
2865,03/04/2020 15:00,53450
2865,03/04/2020 16:00,53451
2865,03/04/2020 17:00,53451
2865,03/04/2020 18:00,53451
2865,03/04/2020 19:00,53453
2865,03/04/2020 20:00,53453
2865,03/04/2020 21:00,53453
2865,03/04/2020 22:00,53453
2865,03/04/2020 23:00,53453
2865,04/04/2020 00:00,53453
2865,04/04/2020 01:00,53453
2865,04/04/2020 02:00,53453
2865,04/04/2020 03:00,53453
2865,04/04/2020 04:00,53453
2865,04/04/2020 05:00,53453
2865,04/04/2020 06:00,53459
2865,04/04/2020 07:00,53463
2865,04/04/2020 08:00,53473
2865,04/04/2020 09:00,53477
2865,04/04/2020 10:00,53477
2865,04/04/2020 11:00,53477
2865,04/04/2020 12:00,53478
2865,04/04/2020 13:00,53480
2865,04/04/2020 14:00,53493
2865,04/04/2020 15:00,53502
2865,04/04/2020 16:00,53504
2865,04/04/2020 17:00,53508
2865,04/04/2020 18:00,53511
2865,04/04/2020 19:00,53518
2865,04/04/2020 20:00,53518
2865,04/04/2020 21:00,53518
2865,04/04/2020 22:00,53518
2865,04/04/2020 23:00,53518
2865,05/04/2020 00:00,53518
2865,05/04/2020 01:00,53518
2865,05/04/2020 02:00,53518
2865,05/04/2020 03:00,53518
2865,05/04/2020 04:00,53518
2865,05/04/2020 05:00,53518
2865,05/04/2020 06:00,53520
2865,05/04/2020 07:00,53531
2865,05/04/2020 08:00,53531
2865,05/04/2020 09:00,53531
2865,05/04/2020 10:00,53535
2865,05/04/2020 11:00,53543
2865,05/04/2020 12:00,53551
2865,05/04/2020 13:00,53556
2865,05/04/2020 14:00,53559
2865,05/04/2020 15:00,53559
2865,05/04/2020 16:00,53562
2865,05/04/2020 17:00,53570
2865,05/04/2020 18:00,53570
2865,05/04/2020 19:00,53576
2865,05/04/2020 20:00,53576
2865,05/04/2020 21:00,53576
2865,05/04/2020 22:00,53576
2865,05/04/2020 23:00,53576
2865,06/04/2020 00:00,53576
2865,06/04/2020 01:00,53576
2865,06/04/2020 02:00,53576
2865,06/04/2020 03:00,53576
2865,06/04/2020 04:00,53576
2865,06/04/2020 05:00,53576
2865,06/04/2020 06:00,53580
2865,06/04/2020 07:00,53589
2865,06/04/2020 08:00,53629
2865,06/04/2020 09:00,53670
2865,06/04/2020 10:00,53677
2865,06/04/2020 11:00,53680
2865,06/04/2020 12:00,53684
2865,06/04/2020 13:00,53685
2865,06/04/2020 14:00,53709
2865,06/04/2020 15:00,53715
2865,06/04/2020 16:00,53718
2865,06/04/2020 17:00,53720
2865,06/04/2020 18:00,53726
2865,06/04/2020 19:00,53727
2865,06/04/2020 20:00,53727
2865,06/04/2020 21:00,53727
2865,06/04/2020 22:00,53727
2865,06/04/2020 23:00,53727
2865,07/04/2020 00:00,53727
2865,07/04/2020 01:00,53727
2865,07/04/2020 02:00,53727
2865,07/04/2020 03:00,53727
2865,07/04/2020 04:00,53727
2865,07/04/2020 05:00,53727
2865,07/04/2020 06:00,53738
2865,07/04/2020 07:00,53740
2865,07/04/2020 08:00,53755
2865,07/04/2020 09:00,53756
2865,07/04/2020 10:00,53757
2865,07/04/2020 11:00,53760
2865,07/04/2020 12:00,53761
2865,07/04/2020 13:00,53764
2865,07/04/2020 14:00,53764
2865,07/04/2020 15:00,53764
2865,07/04/2020 16:00,53764
2865,07/04/2020 17:00,53764
2865,07/04/2020 18:00,53765
2865,07/04/2020 19:00,53766
2865,07/04/2020 20:00,53766
2865,07/04/2020 21:00,53766
2865,07/04/2020 22:00,53766
2865,07/04/2020 23:00,53766
2865,08/04/2020 00:00,53766
2865,08/04/2020 01:00,53766
2865,08/04/2020 02:00,53766
2865,08/04/2020 03:00,53766
2865,08/04/2020 04:00,53767
2865,08/04/2020 05:00,53767
2865,08/04/2020 06:00,53769
2865,08/04/2020 07:00,53769
2865,08/04/2020 08:00,53778
2865,08/04/2020 09:00,53779
2865,08/04/2020 10:00,53779
2865,08/04/2020 11:00,53858
2865,08/04/2020 12:00,53883
2865,08/04/2020 13:00,53883
2865,08/04/2020 14:00,53883
2865,08/04/2020 15:00,53884
2865,08/04/2020 16:00,53886
2865,08/04/2020 17:00,53886
2865,08/04/2020 18:00,53903
2865,08/04/2020 19:00,53910
2865,08/04/2020 20:00,53919
2865,08/04/2020 21:00,53919
2865,08/04/2020 22:00,53919
2865,08/04/2020 23:00,53919
2865,09/04/2020 00:00,53919
2865,09/04/2020 01:00,53919
2865,09/04/2020 02:00,53919
2865,09/04/2020 03:00,53921
2865,09/04/2020 04:00,53923
2865,09/04/2020 05:00,53930
2865,09/04/2020 06:00,53936
2865,09/04/2020 07:00,53936
2865,09/04/2020 08:00,53936
2865,09/04/2020 09:00,53936
2865,09/04/2020 10:00,53936
2865,09/04/2020 11:00,53936
2865,09/04/2020 12:00,53936
2865,09/04/2020 13:00,53936
2865,09/04/2020 14:00,53936
2865,09/04/2020 15:00,53936
2865,09/04/2020 16:00,53936
2865,09/04/2020 17:00,53936
2865,09/04/2020 18:00,53936
2865,09/04/2020 19:00,53936
2865,09/04/2020 20:00,53939
2865,09/04/2020 21:00,53939
2865,09/04/2020 22:00,53939
2865,09/04/2020 23:00,53939
2865,10/04/2020 00:00,53939
2865,10/04/2020 01:00,53939
2865,10/04/2020 02:00,53939
2865,10/04/2020 03:00,53939
2865,10/04/2020 04:00,53939
2865,10/04/2020 05:00,53939
2865,10/04/2020 06:00,53939
2865,10/04/2020 07:00,53941
2865,10/04/2020 08:00,53953
2865,10/04/2020 09:00,53953
2865,10/04/2020 10:00,53957
2865,10/04/2020 11:00,53962
2865,10/04/2020 12:00,53964
2865,10/04/2020 13:00,53965
2865,10/04/2020 14:00,53970
2865,10/04/2020 15:00,53973
2865,10/04/2020 16:00,53973
2865,10/04/2020 17:00,53974
2865,10/04/2020 18:00,53987
2865,10/04/2020 19:00,53987
2865,10/04/2020 20:00,53987
2865,10/04/2020 21:00,53987
2865,10/04/2020 22:00,53987
2865,10/04/2020 23:00,53987
2865,11/04/2020 00:00,53987
2865,11/04/2020 01:00,53987
2865,11/04/2020 02:00,53987
2865,11/04/2020 03:00,53987
2865,11/04/2020 04:00,53987
2865,11/04/2020 05:00,53987
2865,11/04/2020 06:00,53987
2865,11/04/2020 07:00,53990
2865,11/04/2020 08:00,53990
2865,11/04/2020 09:00,53995
2865,11/04/2020 10:00,54003
2865,11/04/2020 11:00,54003
2865,11/04/2020 12:00,54003
2865,11/04/2020 13:00,54003
2865,11/04/2020 14:00,54004
2865,11/04/2020 15:00,54007
2865,11/04/2020 16:00,54011
2865,11/04/2020 17:00,54015
2865,11/04/2020 18:00,54015
2865,11/04/2020 19:00,54015
2865,11/04/2020 20:00,54015
2865,11/04/2020 21:00,54015
2865,11/04/2020 22:00,54015
2865,11/04/2020 23:00,54015
2865,12/04/2020 00:00,54015
2865,12/04/2020 01:00,54015
2865,12/04/2020 02:00,54015
2865,12/04/2020 03:00,54015
2865,12/04/2020 04:00,54015
2865,12/04/2020 05:00,54015
2865,12/04/2020 06:00,54016
2865,12/04/2020 07:00,54016
2865,12/04/2020 08:00,54026
2865,12/04/2020 09:00,54027
2865,12/04/2020 10:00,54028
2865,12/04/2020 11:00,54034
2865,12/04/2020 12:00,54041
2865,12/04/2020 13:00,54043
2865,12/04/2020 14:00,54046
2865,12/04/2020 15:00,54046
2865,12/04/2020 16:00,54048
2865,12/04/2020 17:00,54052
2865,12/04/2020 18:00,54066
2865,12/04/2020 19:00,54081
2865,12/04/2020 20:00,54081
2865,12/04/2020 21:00,54081
2865,12/04/2020 22:00,54081
2865,12/04/2020 23:00,54081
2865,13/04/2020 00:00,54081
2865,13/04/2020 01:00,54081
2865,13/04/2020 02:00,54081
2865,13/04/2020 03:00,54081
2865,13/04/2020 04:00,54081
2865,13/04/2020 05:00,54081
2865,13/04/2020 06:00,54085
2865,13/04/2020 07:00,54091
2865,13/04/2020 08:00,54101
2865,13/04/2020 09:00,54101
2865,13/04/2020 10:00,54101
2865,13/04/2020 11:00,54101
2865,13/04/2020 12:00,54101
2865,13/04/2020 13:00,54101
2865,13/04/2020 14:00,54101
2865,13/04/2020 15:00,54103
2865,13/04/2020 16:00,54103
2865,13/04/2020 17:00,54106
2865,13/04/2020 18:00,54107
2865,13/04/2020 19:00,54108
2865,13/04/2020 20:00,54108
2865,13/04/2020 21:00,54108
2865,13/04/2020 22:00,54108
2865,13/04/2020 23:00,54108
2865,14/04/2020 00:00,54108
2865,14/04/2020 01:00,54108
2865,14/04/2020 02:00,54108
2865,14/04/2020 03:00,54108
2865,14/04/2020 04:00,54108
2865,14/04/2020 05:00,54108
2865,14/04/2020 06:00,54109
2865,14/04/2020 07:00,54119
2865,14/04/2020 08:00,54125
2865,14/04/2020 09:00,54136
2865,14/04/2020 10:00,54145
2865,14/04/2020 11:00,54145
2865,14/04/2020 12:00,54169
2865,14/04/2020 13:00,54174
2865,14/04/2020 14:00,54177
2865,14/04/2020 15:00,54177
2865,14/04/2020 16:00,54177
2865,14/04/2020 17:00,54182
2865,14/04/2020 18:00,54182
2865,14/04/2020 19:00,54190
2865,14/04/2020 20:00,54190
2865,14/04/2020 21:00,54190
2865,14/04/2020 22:00,54190
2865,14/04/2020 23:00,54190
2865,15/04/2020 00:00,54190
2865,15/04/2020 01:00,54190
2865,15/04/2020 02:00,54190
2865,15/04/2020 03:00,54190
2865,15/04/2020 04:00,54190
2865,15/04/2020 05:00,54190
2865,15/04/2020 06:00,54190
2865,15/04/2020 07:00,54192
2865,15/04/2020 08:00,54197
2865,15/04/2020 09:00,54204
2865,15/04/2020 10:00,54217
2865,15/04/2020 11:00,54221
2865,15/04/2020 12:00,54221
2865,15/04/2020 13:00,54225
2865,15/04/2020 14:00,54225
2865,15/04/2020 15:00,54229
2865,15/04/2020 16:00,54230
2865,15/04/2020 17:00,54237
2865,15/04/2020 18:00,54241
2865,15/04/2020 19:00,54241
2865,15/04/2020 20:00,54241
2865,15/04/2020 21:00,54241
2865,15/04/2020 22:00,54241
2865,15/04/2020 23:00,54241
2865,16/04/2020 00:00,54241
2865,16/04/2020 01:00,54241
2865,16/04/2020 02:00,54241
2865,16/04/2020 03:00,54241
2865,16/04/2020 04:00,54241
2865,16/04/2020 05:00,54241
2865,16/04/2020 06:00,54243
2865,16/04/2020 07:00,54243
2865,16/04/2020 08:00,54243
2865,16/04/2020 09:00,54245
2865,16/04/2020 10:00,54317
2865,16/04/2020 11:00,54361
2865,16/04/2020 12:00,54362
2865,16/04/2020 13:00,54369
2865,16/04/2020 14:00,54381
2865,16/04/2020 15:00,54382
2865,16/04/2020 16:00,54382
2865,16/04/2020 17:00,54398
2865,16/04/2020 18:00,54406
